session_id,session_type,session_description,session_track,session_room,start_session,end_session,presentation_LastName,presentation_FirstName,presentation_authors,presentation_title,start_presentation,end_presentation
session_0000196650_0,Parallel Session - SOUTH Building,Influenced or influencing: When audiences have a voice (or not),Audience and Reception Studies,1250-304 Per Kirkeby aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Kainzmaier,Nina,"N. Kainzmaier1, H.B. Brosius1, N. Thurman1.1LMU Munich, Department of Media and Communication, Munich, Germany.",User perceptions and attitudes towards personalized online content,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000196650_0,Parallel Session - SOUTH Building,Influenced or influencing: When audiences have a voice (or not),Audience and Reception Studies,1250-304 Per Kirkeby aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Kuehn,Jessica,"J. Kuehn1, C. Riesmeyer1.1LMU Munich, Department of Media and Communication, Munich, Germany.",“I thought it might not be good to be influenced”: What motives lead to unfollowing social media influencers?,2022-10-21T15:30:00,2022-10-21T15:45:00
session_0000197210_0,Parallel Session - SOUTH Building,Queer media representation and reception,"Gender, Sexuality and Communication",1252-204 Eduard Biermann aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Krijnen,Tonny,"","",,
session_0000197210_0,Parallel Session - SOUTH Building,Queer media representation and reception,"Gender, Sexuality and Communication",1252-204 Eduard Biermann aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Villanueva Baselga,Sergio,"S. Villanueva Baselga1.1Universitat de Barcelona, Information and Media, Barcelona, Spain.","The Philadelphia Syndrome, or an insurmountable cultural trauma: stalled filmic representations of HIV and gay men in the times of undetectability",2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197210_0,Parallel Session - SOUTH Building,Queer media representation and reception,"Gender, Sexuality and Communication",1252-204 Eduard Biermann aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Nunes de Castro,Lidiane,"L. Nunes de Castro1, N. García-Muñoz1.1Universitat Autònoma de Barcelona, Audiovisual Communication and Advertising, Cerdanyola del Vallès, Spain.",Living the Difference: The Representation of Queer Characters on TV Globo,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197210_0,Parallel Session - SOUTH Building,Queer media representation and reception,"Gender, Sexuality and Communication",1252-204 Eduard Biermann aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Atay,Ahmet,"A. Atay1.1College of Wooster, Communication, Wooster, USA.",Transnational Queer Screen Intimacies: Queer Images in Berger and Ozpetek’s Films,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197210_0,Parallel Session - SOUTH Building,Queer media representation and reception,"Gender, Sexuality and Communication",1252-204 Eduard Biermann aud,2022-10-21T14:30:00,2022-10-21T16:00:00,De Vuyst,Sara,"S. De Vuyst1, K. De Graeve2.1Ghent University, Department of Languages and Cultures- Centre for Research on Culture and Gender, Gent, Belgium.2Ghent University, Department of Languages and Cultures- Centre for Research on Culture and Gender, Ghent, Belgium.","Unruly archives of queer ageing and affect: an exploration of older queer women’s experiences with media representations of ageing, gender and sexuality",2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197210_0,Parallel Session - SOUTH Building,Queer media representation and reception,"Gender, Sexuality and Communication",1252-204 Eduard Biermann aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Van Haelter,Hanne,"H. Van Haelter1, F. Dhaenens1, S. Van Bauwel1.1Ghent University, Department of Communication Sciences, Ghent, Belgium.",Trans persons on trans representations in popular media culture: A reception study,2022-10-21T15:30:00,2022-10-21T15:45:00
session_0000197220_0,Parallel Session - SOUTH Building,Journalistic field and autonomy,Journalism Studies,1252-310 Jeppe Vontilius aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Van Der Nat,Renée,"","",,
session_0000197220_0,Parallel Session - SOUTH Building,Journalistic field and autonomy,Journalism Studies,1252-310 Jeppe Vontilius aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Wandels,Nils,"N. Wandels1, J. Mast1, H. van den Bulck2.1Vrije Universiteit Brussel, Journalism Studies, Brussels, Belgium.2Drexel University, Department of communication, Philadelphia, USA.",The changing face of journalistic autonomy. A case study of Flemish newspaper De Standaard (1980 – 2020).,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197220_0,Parallel Session - SOUTH Building,Journalistic field and autonomy,Journalism Studies,1252-310 Jeppe Vontilius aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Broersma,Marcel,"M. Broersma1, J. Swart1, S. Banjac1.1University of Groningen, Centre for Media and Journalism Studies, Groningen, Netherlands.",Imagining the audience. How young journalists navigate professional autonomy and audience demands,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197220_0,Parallel Session - SOUTH Building,Journalistic field and autonomy,Journalism Studies,1252-310 Jeppe Vontilius aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Kristensen,Lisa Merete,"L.M. Kristensen1, J.M. Hartley1.1Roskilde University, Department of Communication and Arts, Roskilde, Denmark.",Infrastructuring publics: datafied platform dependencies in news organizations,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197220_0,Parallel Session - SOUTH Building,Journalistic field and autonomy,Journalism Studies,1252-310 Jeppe Vontilius aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Wahutu,J.,"J. Wahutu1, Z. Deng1, O. Osman1.1New York University, Media- Culture- and Communication, New York, USA.",A Sociology of Knowledge Approach to understanding African journalism fields,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197230_0,Parallel Session - SOUTH Building,Datafied journalism: the role of metrics,Journalism Studies,1253-211 Merethe Barker aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Borges Rey,Eddy,"","",,
session_0000197230_0,Parallel Session - SOUTH Building,Datafied journalism: the role of metrics,Journalism Studies,1253-211 Merethe Barker aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Blassnig,Sina,"S. Blassnig1, E. Mitova1, E. Strikovic2, A. Urman3, C. de Vreese2, A. Hannák3, F. Esser1.1University of Zurich, IKMZ – Department of Communication and Media Research, Zurich, Switzerland.2University of Amsterdam, Amsterdam School of Communication Research, Amsterdam, Netherlands.3University of Zurich, Department of Informatics - Social Computing Group, Zurich, Switzerland.",Between co-orientation and demarcation: How news media professionals perceive the adoption of news recommender systems,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197230_0,Parallel Session - SOUTH Building,Datafied journalism: the role of metrics,Journalism Studies,1253-211 Merethe Barker aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Eder,Maximilian,"M. Eder1, A. Sehl1.1Universität der Bundeswehr München, Institute of Journalism, Neubiberg, Germany.",News Personalisation and public service media: The audience perspective in three European countries,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197230_0,Parallel Session - SOUTH Building,Datafied journalism: the role of metrics,Journalism Studies,1253-211 Merethe Barker aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Hendrickx,Jonathan,"J. Hendrickx1, K. Lamot2, A. Van Remoortere3.1Vrije Universiteit Brussel, imec-SMIT, Brussel, Belgium.2University of Antwerp, m²p, Antwerp, Belgium.3Universiteit van Amsterdam, ASCoR, Amsterdam, Netherlands.",More of the popular? Assessing the link between audience metrics and content diversity,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197240_0,Parallel Session - SOUTH Building,Dialogic Communication and Organizational culture,Organisational and Strategic Communication,1262-101 Samfundsmedicin,2022-10-21T14:30:00,2022-10-21T16:00:00,Ruão Correia Pinto,Teresa Augusta,"","",,
session_0000197240_0,Parallel Session - SOUTH Building,Dialogic Communication and Organizational culture,Organisational and Strategic Communication,1262-101 Samfundsmedicin,2022-10-21T14:30:00,2022-10-21T16:00:00,Boettcher,Alena,"A. Boettcher1, H. Lorenz1, C. Schieb1, B. Blöbaum1, V. Gehrau1, S. Fujarski1.1University of Münster, Department of Communication, Münster, Germany.",Dialogic communication as strategic corporate communication? An analysis of health organisations’ social media strategy,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197240_0,Parallel Session - SOUTH Building,Dialogic Communication and Organizational culture,Organisational and Strategic Communication,1262-101 Samfundsmedicin,2022-10-21T14:30:00,2022-10-21T16:00:00,Johann,Michael,"M. Johann1, I. Zeler2.1University of Augsburg, Department of Media- Knowledge- and Communication, Augsburg, Germany.2Autonomous University of Barcelona, Department of Advertising- Public Relations and Audiovisual Communication, Barcelona, Spain.",Rethinking the impact of organisational culture for dialogic communication: Reflections from startup CEOs in Germany and Spain,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197240_0,Parallel Session - SOUTH Building,Dialogic Communication and Organizational culture,Organisational and Strategic Communication,1262-101 Samfundsmedicin,2022-10-21T14:30:00,2022-10-21T16:00:00,Leandro,Alexandra,"A. Leandro1, D. Gomes2, N. Ribeiro3, E. Ortega3, G. Gomes3, M.J. Santos4.1Polytechnic Institute of Coimbra / University of Minho, School of Education- Communication Sciences Department- NICSH - Human and Social Sciences Research Group  / CECS - Communication and Society Research Centre, Coimbra, Portugal.2Polythecnic Institute of Coimbra /NOVA Institute of Communication, Education School, Coimbra, Portugal.3Polytechnic of Leiria, CARME—Centre of Applied Research in Management and Economics- Technology and Management School, Leiria, Portugal.4ISEG – Lisbon School of Economics & Management, SOCIUS – Research Center on Economic and Organizational Sociology, Lisboa, Portugal.",Predicting employees’ eco-friendly behavior with internal communication: evaluating the mediating role of organizational green culture,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197240_0,Parallel Session - SOUTH Building,Dialogic Communication and Organizational culture,Organisational and Strategic Communication,1262-101 Samfundsmedicin,2022-10-21T14:30:00,2022-10-21T16:00:00,Vestergaard,Anne,"A. Vestergaard1, J. Uldam1.1Copenhagen Business School, Dept of Management- Society and Communication, Frederiksberg, Denmark.",Corporate Activism. Rethinking the role of business in society.,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197250_0,Parallel Session - EAST Building,AI and Algorithmic Cultures,Digital Culture and Communication,1324-011 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Oomen,Tessa,"T. Oomen1, J.F. Ferreira Gonçalves1, A. Mols1.1Erasmus University Rotterdam, Media & Communication, Rotterdam, Netherlands.",Rage against the AI? Understanding contextuality of algorithm aversion and its recursive shaping of AI innovations,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197250_0,Parallel Session - EAST Building,AI and Algorithmic Cultures,Digital Culture and Communication,1324-011 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Luchs,Inga,"I. Luchs1, C. Apprich2, M. Broersma1.1University of Groningen, Centre for Media and Journalism Studies, Groningen, Netherlands.2University of Applied Arts Vienna, Department of Media Theory, Vienna, Austria.",Learning machine learning: On the political economy of big tech’s AI online courses,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197250_0,Parallel Session - EAST Building,AI and Algorithmic Cultures,Digital Culture and Communication,1324-011 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Tarantino,Matteo,"M. Tarantino1, G. Amadori1.1Università Cattolica del Sacro Cuore di Milano, Communication and Performing Sciences, Milano, Italy.",AI From the Ground: Exploring Grassroots Imaginaries of Artificial Intelligence on Social Media,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197250_0,Parallel Session - EAST Building,AI and Algorithmic Cultures,Digital Culture and Communication,1324-011 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Zieringer,Lisa,"L. Zieringer1.1LMU Munich, Department of Media and Communication, Munich, Germany.",YouTube recommendation algorithms' potential role in suggesting polluted content based on prior watch of counter-messages – A meta-analysis,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197250_0,Parallel Session - EAST Building,AI and Algorithmic Cultures,Digital Culture and Communication,1324-011 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Vicari,Stefania,"","",,
session_0000197260_0,Parallel Session - EAST Building,Moderation and Digital Governance,Digital Culture and Communication,1324-025 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Langmann,Klara,"K. Langmann1.1Johannes Gutenberg University Mainz, Department of Communication, Mainz, Germany.",Countering incivility – a question of deliberative quality? The effects of varying deliberative quality in users' counterspeech,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197260_0,Parallel Session - EAST Building,Moderation and Digital Governance,Digital Culture and Communication,1324-025 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Holec,Henning,"N. Bodden1, H. Holec1, B. Hoß1, L. Wilms1, M. Ziegele1.1Heinrich-Heine-Universität Düsseldorf, Department of Social Sciences, Düsseldorf, Germany.",Gone for good? The effects of deplatforming on the online communication of the extreme right using the example of the Identitarian Movement,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197260_0,Parallel Session - EAST Building,Moderation and Digital Governance,Digital Culture and Communication,1324-025 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Lott,Kaarel,"K. Lott1, M. Murumaa-Mengel2.1Lund University, Media and Communication Studies, Lund, Sweden.2University of Tartu, Institute of Social Studies, Tartu, Estonia.","Recreational shaming groups of Facebook: Content, rules and modministrators’ perspectives",2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197260_0,Parallel Session - EAST Building,Moderation and Digital Governance,Digital Culture and Communication,1324-025 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Claes,Arnaud,"A. Claes1, T. Philippette1.1UCLouvain, GReMS, Louvain-La-Neuve, Belgium.",Designing for agency - Key lessons learned from developing an online platform to study users’ appropriation of algorithmic systems,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197260_0,Parallel Session - EAST Building,Moderation and Digital Governance,Digital Culture and Communication,1324-025 Twin aud,2022-10-21T14:30:00,2022-10-21T16:00:00,Gerrard,Ysabel,"","",,
session_0000197270_0,Parallel Session - EAST Building,The more things change...: SVOD platforms and recycled content strategies,Film Studies,1325-036,2022-10-21T14:30:00,2022-10-21T16:00:00,Cuelenaere,Eduard,"","",,
session_0000197270_0,Parallel Session - EAST Building,The more things change...: SVOD platforms and recycled content strategies,Film Studies,1325-036,2022-10-21T14:30:00,2022-10-21T16:00:00,Meir,Christopher,"C. Meir1.1Universidad Carlos III de Madrid, Department of Journalism and Audiovisual Communication, Madrid, Spain.","Remakes, intellectual property and the industrial development of global SVOD platforms",2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197270_0,Parallel Session - EAST Building,The more things change...: SVOD platforms and recycled content strategies,Film Studies,1325-036,2022-10-21T14:30:00,2022-10-21T16:00:00,Loock,Kathleen,"K. Loock1, S. Dierkes1.1Leibniz University Hannover, English Department, Hannover, Germany.","Rethinking time: media, memory, and generation in the age of streaming platforms",2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197270_0,Parallel Session - EAST Building,The more things change...: SVOD platforms and recycled content strategies,Film Studies,1325-036,2022-10-21T14:30:00,2022-10-21T16:00:00,Labayen,Miguel Fernandez-Rodriguez,"M. Fernandez-Rodriguez Labayen1.1Universidad Carlos III de Madrid, Department of Communication, Madrid, Spain.",The movies that remade us: Remaking Spanish-speaking comedies in the SVOD era,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197270_0,Parallel Session - EAST Building,The more things change...: SVOD platforms and recycled content strategies,Film Studies,1325-036,2022-10-21T14:30:00,2022-10-21T16:00:00,Cuelenaere,Eduard,"E. Cuelenaere1, S. Joye1.1Ghent University, Communication Sciences, Ghent, Belgium.","Analyzing the industrial and textual strategies of localized storytelling: Netflix' ""Undercover""",2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197280_0,Parallel Session - EAST Building,"Mental health, narratives and frames",Health Communication,1325-120,2022-10-21T14:30:00,2022-10-21T16:00:00,Kamin,Tanja,"","",,
session_0000197280_0,Parallel Session - EAST Building,"Mental health, narratives and frames",Health Communication,1325-120,2022-10-21T14:30:00,2022-10-21T16:00:00,Löffler,Clara,"C. Löffler1, J. Orminski1, J. Serong1, L. Böttcher1, L. Lang1.1Ludwig-Maximilians-Universität, Department of Media and Communication, Munich, Germany.",The “Greta” phenomenon: How activism dominates mental health frames in climate change news coverage,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197280_0,Parallel Session - EAST Building,"Mental health, narratives and frames",Health Communication,1325-120,2022-10-21T14:30:00,2022-10-21T16:00:00,Apers,Sofie,"S. Apers1, H. Vandebosch1, T. Perko2.1University of Antwerp, Department of Communication Studies, Antwerp, Belgium.2Belgian Nuclear Research Centre, Nuclear Science and Technology Studies, Mol, Belgium.",Facts or Feelings? Investigating the Role of Narratives in Radon Communication,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197280_0,Parallel Session - EAST Building,"Mental health, narratives and frames",Health Communication,1325-120,2022-10-21T14:30:00,2022-10-21T16:00:00,Wagner,Anna,"A. Wagner1, D. Reifegerste1.1Bielefeld University, School of Public Health, Bielefeld, Germany.",Men’s (non-)disclosure of mental health problems: Barriers and facilitators of male suicide prevention,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197280_0,Parallel Session - EAST Building,"Mental health, narratives and frames",Health Communication,1325-120,2022-10-21T14:30:00,2022-10-21T16:00:00,Sørensen,Kirsten Bonde,"K.B. Sørensen1, K. Sørensen2.1Danish School of Media and Journalism, Research and Development, Aarhus N, Denmark.2Global Health Literacy Academy, Research, Aarhus, Denmark.",Reframing students’ mental challenges: improving students’ health literacy through design,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197290_0,Parallel Session - EAST Building,Content and perception of international and intercultural media communication,International and Intercultural Communication,1325-136,2022-10-21T14:30:00,2022-10-21T16:00:00,Zhang,Zhan,"","",,
session_0000197290_0,Parallel Session - EAST Building,Content and perception of international and intercultural media communication,International and Intercultural Communication,1325-136,2022-10-21T14:30:00,2022-10-21T16:00:00,Litvinenko,Anna,"A. Litvinenko1.1Freie Universitaet Berlin, Institute for Media and Communication Studies, Berlin, Germany.",Comparing Mediated Publics Across Contexts: The Lego Approach,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197290_0,Parallel Session - EAST Building,Content and perception of international and intercultural media communication,International and Intercultural Communication,1325-136,2022-10-21T14:30:00,2022-10-21T16:00:00,Tuite,Declan,"D. Tuite1, S. Mitra1.1Dublin City University, Communications, Dublin 9, Ireland.",Examining Irish CVR-based humanitarian communications: Towards a trans-disciplinary analytical framework,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197290_0,Parallel Session - EAST Building,Content and perception of international and intercultural media communication,International and Intercultural Communication,1325-136,2022-10-21T14:30:00,2022-10-21T16:00:00,Jinadu,Olufunmilayo,"O. Jinadu1.1University of Limerick, English- Irish and Communication, Limerick, Ireland.",This is the title of my abstract: 'western media representations of Nigeria in the context of organized terrorism'.,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197290_0,Parallel Session - EAST Building,Content and perception of international and intercultural media communication,International and Intercultural Communication,1325-136,2022-10-21T14:30:00,2022-10-21T16:00:00,Zhang,Zhan,"Z. Zhang1.1Università della Svizzera italiana, Institute of Media and Journalism, Lugano, Switzerland.",Sino-Swiss Relations at Crossroads? A Transnational Comparative Framing Analysis between Switzerland and China (2013-2021),2022-10-21T15:30:00,2022-10-21T15:45:00
session_0000197300_0,Parallel Session - EAST Building,Policy concepts for a digitized media world,Communication Law and Policy,1325-220,2022-10-21T14:30:00,2022-10-21T16:00:00,Ranaivoson,Heritiana,"","",,
session_0000197300_0,Parallel Session - EAST Building,Policy concepts for a digitized media world,Communication Law and Policy,1325-220,2022-10-21T14:30:00,2022-10-21T16:00:00,Trappel,Josef,"J. Trappel1, T. Tomaz2.1University of Salzburg, Media policy and Media Economics, Salzburg, Austria.2University of Salzburg, Communication Studies, Salzburg, Austria.",Does it matter if we know? Media ownership transparency as European media policy challenge,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197300_0,Parallel Session - EAST Building,Policy concepts for a digitized media world,Communication Law and Policy,1325-220,2022-10-21T14:30:00,2022-10-21T16:00:00,Just,Natascha,"N. Just1, A. Birrer1, D. He1.1University of Zurich, IKMZ – Media & Internet Governance Division, Zurich, Switzerland.",Media-concentration control in times of platformization: A cross-national comparison of six countries,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197300_0,Parallel Session - EAST Building,Policy concepts for a digitized media world,Communication Law and Policy,1325-220,2022-10-21T14:30:00,2022-10-21T16:00:00,Pohle,Julia,"J. Pohle1.1WZB Berlin Social Science Center, Politics of Digitalisation, Berlin, Germany.",„Digital sovereignty“: a sociotechnical imaginary and its impact in European digital policy,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197310_0,Parallel Session - EAST Building,"European Media History Goes Transnational. Imperialism, Independence, Colonialism",Communication History,1325-228,2022-10-21T14:30:00,2022-10-21T16:00:00,Natale,Simone,"","",,
session_0000197310_0,Parallel Session - EAST Building,"European Media History Goes Transnational. Imperialism, Independence, Colonialism",Communication History,1325-228,2022-10-21T14:30:00,2022-10-21T16:00:00,Tomanic Trivundza,Ilija,"I. Tomanic Trivundza1.1University of Ljubljana, Faculty of Social Sciences, Ljubljana, Slovenia.","Our better, former selves: Photoreportage and representation of “distant others” in a nascent national independence struggle",2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197310_0,Parallel Session - EAST Building,"European Media History Goes Transnational. Imperialism, Independence, Colonialism",Communication History,1325-228,2022-10-21T14:30:00,2022-10-21T16:00:00,Lima,Helena,"H. Lima1, J.P. Sousa2.1Faculty of Arts and Humanities, DCCI, Porto, Portugal.2Universidade Fernando Pessoa, Comunicação e Informação, Porto, Portugal.",The Portuguese press and the 1918 Epidemic Flu. Perceptions and impacts of the disease in the news,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197320_0,Parallel Session - EAST Building,Politicising and debating nature and the environment,Science and Environment Communication,1325-240,2022-10-21T14:30:00,2022-10-21T16:00:00,Egan Sjölander,Annika,"","",,
session_0000197320_0,Parallel Session - EAST Building,Politicising and debating nature and the environment,Science and Environment Communication,1325-240,2022-10-21T14:30:00,2022-10-21T16:00:00,Olesk,Arko,"A. Olesk1.1Tallinn University, Baltic Film- Media and Arts School, Tallinn, Estonia.",The construction of human-nature relationships in two Climate Heroes campaigns,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197320_0,Parallel Session - EAST Building,Politicising and debating nature and the environment,Science and Environment Communication,1325-240,2022-10-21T14:30:00,2022-10-21T16:00:00,Rouquette,Sébastien,"S. Rouquette1, T. Bihay2, F. Chemerik1.1Clermont-Ferrand University, Communication, 63001 Clermont-Ferrand Cedex 1, France.2Lille University, communication, Lille, France.",Shrinkage and swelling of clay soils: a problem without controversy or media coverage?,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197320_0,Parallel Session - EAST Building,Politicising and debating nature and the environment,Science and Environment Communication,1325-240,2022-10-21T14:30:00,2022-10-21T16:00:00,Moragas-Fernández,Carlota M.,"A. Capdevila1, C.M. Moragas-Fernández1, C. Giovanna2, J. Espluga3, A. Allepuz2, T. Vergne4.1Universitat Rovira i Virgili, Communication Studies, Tarragona, Spain.2Universitat Autónoma de Barcelona, Department of Animal Health and Anatomy, Barcelona, Spain.3Universitat Autónoma de Barcelona, Department of Sociology, Barcelona, Spain.4National Veterinary School of Toulouse, Epidesa group, Toulouse, France.","Public debates on the eradication of bovine tuberculosis: topics, actors and metaphors in Spain and France, 2018-2020",2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000188090_0,Parallel Session - EAST Building,"Intersectional, celebrity, post-truth: Russian feminism and new media environment","Gender, Sexuality and Communication",1325-420,2022-10-21T14:30:00,2022-10-21T16:00:00,Scarcelli,Marco,"","",,
session_0000188090_0,Parallel Session - EAST Building,"Intersectional, celebrity, post-truth: Russian feminism and new media environment","Gender, Sexuality and Communication",1325-420,2022-10-21T14:30:00,2022-10-21T16:00:00,Zhaivoronok,Daniil,"D. Zhaivoronok1.1Tampere University, Faculty of communication science, Tampere, Finland.",Photoshop-feminism and neoconservative postmodernism: Russian feminist take over Kremlin.,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000188090_0,Parallel Session - EAST Building,"Intersectional, celebrity, post-truth: Russian feminism and new media environment","Gender, Sexuality and Communication",1325-420,2022-10-21T14:30:00,2022-10-21T16:00:00,Ratilainen,Saara,"S. Ratilainen1.1Tampere University, Faculty of communication sciences, Tampere, Finland.",Russian social media influencers and neoliberalization of feminism,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000188090_0,Parallel Session - EAST Building,"Intersectional, celebrity, post-truth: Russian feminism and new media environment","Gender, Sexuality and Communication",1325-420,2022-10-21T14:30:00,2022-10-21T16:00:00,Yangeldina,Dinara,"D. Yangeldina1.1Bergen University, Centre for Women's and Gender Research, Bergen, Norway.",Translating intersectional feminism into Russian,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000188090_0,Parallel Session - EAST Building,"Intersectional, celebrity, post-truth: Russian feminism and new media environment","Gender, Sexuality and Communication",1325-420,2022-10-21T14:30:00,2022-10-21T16:00:00,Miazhevich,Galina,"G. Miazhevich1.1Cardiff University, School of Journalism Media and Culture, Cardiff, United Kingdom.",Mediation of female public figures as the indicator of porous media structures in Russia,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000188090_0,Parallel Session - EAST Building,"Intersectional, celebrity, post-truth: Russian feminism and new media environment","Gender, Sexuality and Communication",1325-420,2022-10-21T14:30:00,2022-10-21T16:00:00,Shapovalova,Valentyna,"V. Shapovalova1.1University of Copenhagen, Institut for Kommunikation, Copenhagen, Denmark.","Traditional values, and representations of women and LGBT+ in the Russian media: a feminist analysis",2022-10-21T15:30:00,2022-10-21T15:45:00
session_0000197330_0,Parallel Session - EAST Building,"Precarity and Entrepreneurship: Platforms, Labour and Cultural Production",Media Industries and Cultural Production,1325-428,2022-10-21T14:30:00,2022-10-21T16:00:00,Zoellner,Anna,"","",,
session_0000197330_0,Parallel Session - EAST Building,"Precarity and Entrepreneurship: Platforms, Labour and Cultural Production",Media Industries and Cultural Production,1325-428,2022-10-21T14:30:00,2022-10-21T16:00:00,Steedman,Robin,"R. Steedman1, A. Alacovska1, T. Langevang1, R. Resario2.1Copenhagen Business School, Management- Society- and Communication, Copenhagen, Denmark.2University of Ghana, Department of Theatre Arts, Accra, Ghana.",Platform entrepreneurship in African filmmaking: between techno-optimism and subversion in Ghana,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197330_0,Parallel Session - EAST Building,"Precarity and Entrepreneurship: Platforms, Labour and Cultural Production",Media Industries and Cultural Production,1325-428,2022-10-21T14:30:00,2022-10-21T16:00:00,Stegeman,Hanne M.,"H.M. Stegeman1.1University of Amsterdam, Sociology, Amsterdam, Netherlands.",“But that also happens to YouTubers”: Sexual performance as cultural production,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000201310_0,Special Session,Special panel: Research in Society,,1333-101 A1,2022-10-21T14:30:00,2022-10-21T16:00:00,Johansen,Stine Liv,"","",,
session_0000201310_0,Special Session,Special panel: Research in Society,,1333-101 A1,2022-10-21T14:30:00,2022-10-21T16:00:00,Jaakkola,Maarit,"","",,
session_0000197370_0,Parallel Session - WEST Building,Forms of digital journalism,Journalism Studies,1533-103 (E),2022-10-21T14:30:00,2022-10-21T16:00:00,Ahva,Laura,"","",,
session_0000197370_0,Parallel Session - WEST Building,Forms of digital journalism,Journalism Studies,1533-103 (E),2022-10-21T14:30:00,2022-10-21T16:00:00,Immler,Hannah,"H. Immler1, L. Merten1, M. Shahrezaye2.1Leibniz Institute for Media Research - Hans-Bredow-Institut HBI, Communication Science, Hamburg, Germany.2University of St. Gallen, Institute for Media and Communications Management, St. Gallen, Switzerland.",Closing the gap in news exposure? Investigating influencers’ potential for connecting “news-poor” Instagram users to current affairs content with computational methods,2022-10-21T14:30:00,2022-10-21T14:45:00
